|               wave | ion | NIST | Instr |           amplitude |       Source |
| 24467.725102583485 |  OH |    1 |    32 |  325.47844846929905 | wavemodel.py |
|  24479.43427138886 |  OH |    1 |    32 |   93.30881919651358 | wavemodel.py |
|  24487.12354194695 |  OH |    1 |    32 |  31.813530810644217 | wavemodel.py |
|  24509.02966038044 |  OH |    1 |    32 |  124.08283554838516 | wavemodel.py |
| 24520.131316462033 |  OH |    1 |    32 |   348.5147206168572 | wavemodel.py |
| 24545.009627223655 |  OH |    1 |    32 |  29.237016735049767 | wavemodel.py |
| 24553.467750989246 |  OH |    1 |    32 |  133.73276004415285 | wavemodel.py |
|  24573.84278278342 |  OH |    1 |    32 |   2.175825130048214 | wavemodel.py |
|  24601.67047499937 |  OH |    1 |    32 |   2.253166609993745 | wavemodel.py |
| 24634.400252253894 |  OH |    1 |    32 |   297.0627974357776 | wavemodel.py |
| 24650.812427952067 |  OH |    1 |    32 |   28.84980603073286 | wavemodel.py |
| 24667.685699098813 |  OH |    1 |    32 |  5.0114614264706905 | wavemodel.py |
|   24684.8230154933 |  OH |    1 |    32 |   82.53005980040837 | wavemodel.py |
| 24692.342200453488 |  OH |    1 |    32 |  10.975497233714956 | wavemodel.py |
| 24729.464740125288 |  OH |    1 |    32 |  1058.7992026411719 | wavemodel.py |
| 24733.306578276257 |  OH |    1 |    32 |  363.60024636896605 | wavemodel.py |
| 24759.939452578474 |  OH |    1 |    32 |   22.15518439777105 | wavemodel.py |
| 24781.102791593683 |  OH |    1 |    32 |  19.718364595106696 | wavemodel.py |
| 24792.824689954326 |  OH |    1 |    32 |   51.98288920833122 | wavemodel.py |
| 24812.107372321483 |  OH |    1 |    32 |  152.30181161813883 | wavemodel.py |
|   24821.9662110409 |  OH |    1 |    32 |  204.21097727532396 | wavemodel.py |
| 24831.557596918763 |  OH |    1 |    32 |  17.082288517326482 | wavemodel.py |
| 24849.342751798133 |  OH |    1 |    32 |   960.3100615096622 | wavemodel.py |
| 24876.245978012797 |  OH |    1 |    32 |   94.47322261451991 | wavemodel.py |
| 24885.719336143335 |  OH |    1 |    32 |   645.5958598202216 | wavemodel.py |
|   24901.1646657519 |  OH |    1 |    32 |  126.40065860582604 | wavemodel.py |
| 24911.276095266774 |  OH |    1 |    32 |   74.73579217523822 | wavemodel.py |
| 24917.210675625563 |  OH |    1 |    32 |    50.0245673771619 | wavemodel.py |
| 24927.742157762023 |  OH |    1 |    32 |  356.76252224987405 | wavemodel.py |
| 24940.148924667275 |  OH |    1 |    32 |  50.179780742898785 | wavemodel.py |
|   24953.4084856286 |  OH |    1 |    32 |  1404.9301899166808 | wavemodel.py |
| 24972.705331120957 |  OH |    1 |    32 |  119.47128656301919 | wavemodel.py |
| 24987.747412959485 |  OH |    1 |    32 |   118.1704309982287 | wavemodel.py |
|  24999.28214940192 |  OH |    1 |    32 |   66.86215136521936 | wavemodel.py |
